EmployeeID,age,length_of_service,job_title,gender,termreason_desc,termtype_desc,STATUS_YEAR,STATUS
5801,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5801,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5802,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5802,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5802,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5802,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5802,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5802,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5802,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5802,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5802,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5802,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5803,31,3,Produce Clerk,Female,Not Applicable,Not Applicable,2006,ACTIVE
5803,32,4,Produce Clerk,Female,Not Applicable,Not Applicable,2007,ACTIVE
5803,33,5,Produce Clerk,Female,Not Applicable,Not Applicable,2008,ACTIVE
5803,34,6,Produce Clerk,Female,Not Applicable,Not Applicable,2009,ACTIVE
5803,35,7,Produce Clerk,Female,Not Applicable,Not Applicable,2010,ACTIVE
5803,36,8,Produce Clerk,Female,Not Applicable,Not Applicable,2011,ACTIVE
5803,37,9,Produce Clerk,Female,Not Applicable,Not Applicable,2012,ACTIVE
5803,38,10,Produce Clerk,Female,Not Applicable,Not Applicable,2013,ACTIVE
5803,39,11,Produce Clerk,Female,Not Applicable,Not Applicable,2014,ACTIVE
5803,40,12,Produce Clerk,Female,Not Applicable,Not Applicable,2015,ACTIVE
5804,31,3,Produce Clerk,Female,Not Applicable,Not Applicable,2006,ACTIVE
5804,32,4,Produce Clerk,Female,Not Applicable,Not Applicable,2007,ACTIVE
5804,33,5,Produce Clerk,Female,Not Applicable,Not Applicable,2008,ACTIVE
5804,34,6,Produce Clerk,Female,Not Applicable,Not Applicable,2009,ACTIVE
5804,35,7,Produce Clerk,Female,Not Applicable,Not Applicable,2010,ACTIVE
5804,36,8,Produce Clerk,Female,Not Applicable,Not Applicable,2011,ACTIVE
5804,37,9,Produce Clerk,Female,Not Applicable,Not Applicable,2012,ACTIVE
5804,38,10,Produce Clerk,Female,Not Applicable,Not Applicable,2013,ACTIVE
5804,39,11,Produce Clerk,Female,Not Applicable,Not Applicable,2014,ACTIVE
5804,40,12,Produce Clerk,Female,Not Applicable,Not Applicable,2015,ACTIVE
5805,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5805,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5805,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5805,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5805,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5805,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5805,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5805,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5805,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5805,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5806,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5806,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5806,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5806,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5806,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5806,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5806,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5806,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5806,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5806,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5807,31,3,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
5807,32,4,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
5807,33,5,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
5807,34,6,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
5807,35,7,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
5807,36,8,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
5807,37,9,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
5807,38,10,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
5807,39,11,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
5807,40,12,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
5808,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5808,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5808,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5808,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5808,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5808,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5808,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5808,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5808,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5808,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5809,31,3,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
5809,32,4,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
5809,33,5,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
5809,34,6,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
5809,35,7,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
5809,36,8,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
5809,37,9,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
5809,38,10,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
5809,39,11,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
5809,40,12,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
5810,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5810,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5810,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5810,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5810,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5810,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5810,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5810,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5810,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5810,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5811,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5811,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5811,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5811,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5811,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5811,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5811,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5811,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5811,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5811,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5812,31,3,Baker,Male,Not Applicable,Not Applicable,2006,ACTIVE
5812,32,4,Baker,Male,Not Applicable,Not Applicable,2007,ACTIVE
5812,33,5,Baker,Male,Not Applicable,Not Applicable,2008,ACTIVE
5812,34,6,Baker,Male,Not Applicable,Not Applicable,2009,ACTIVE
5812,35,7,Baker,Male,Not Applicable,Not Applicable,2010,ACTIVE
5812,36,8,Baker,Male,Not Applicable,Not Applicable,2011,ACTIVE
5812,37,9,Baker,Male,Not Applicable,Not Applicable,2012,ACTIVE
5812,38,10,Baker,Male,Not Applicable,Not Applicable,2013,ACTIVE
5812,39,11,Baker,Male,Not Applicable,Not Applicable,2014,ACTIVE
5812,40,12,Baker,Male,Not Applicable,Not Applicable,2015,ACTIVE
5813,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5813,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5813,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5813,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5813,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5813,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5813,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5813,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5813,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5813,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5814,31,3,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
5814,32,4,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
5814,33,5,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
5814,34,6,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
5814,35,7,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
5814,36,8,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
5814,37,9,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
5814,38,10,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
5814,39,11,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
5814,40,12,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
5815,31,3,Produce Clerk,Female,Not Applicable,Not Applicable,2006,ACTIVE
5815,32,4,Produce Clerk,Female,Not Applicable,Not Applicable,2007,ACTIVE
5815,33,5,Produce Clerk,Female,Not Applicable,Not Applicable,2008,ACTIVE
5815,34,6,Produce Clerk,Female,Not Applicable,Not Applicable,2009,ACTIVE
5815,35,7,Produce Clerk,Female,Not Applicable,Not Applicable,2010,ACTIVE
5815,36,8,Produce Clerk,Female,Not Applicable,Not Applicable,2011,ACTIVE
5815,37,9,Produce Clerk,Female,Not Applicable,Not Applicable,2012,ACTIVE
5815,38,10,Produce Clerk,Female,Not Applicable,Not Applicable,2013,ACTIVE
5815,39,11,Produce Clerk,Female,Not Applicable,Not Applicable,2014,ACTIVE
5815,40,12,Produce Clerk,Female,Not Applicable,Not Applicable,2015,ACTIVE
5816,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5816,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5816,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5816,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5816,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5816,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5816,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5816,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5816,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5816,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5817,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5817,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5817,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5817,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5817,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5817,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5817,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5817,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5817,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5817,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5818,31,3,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
5818,32,4,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
5818,33,5,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
5818,34,6,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
5818,35,7,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
5818,36,8,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
5818,37,9,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
5818,38,10,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
5818,39,11,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
5818,40,12,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
5819,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5819,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5819,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5819,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5819,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5819,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5819,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5819,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5819,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5819,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5820,31,3,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
5820,32,4,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
5820,33,5,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
5820,34,6,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
5820,35,7,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
5820,36,8,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
5820,37,9,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
5820,38,10,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
5820,39,11,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
5820,40,12,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
5821,31,3,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
5821,32,4,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
5821,33,5,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
5821,34,6,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
5821,35,7,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
5821,36,8,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
5821,37,9,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
5821,38,10,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
5821,39,11,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
5821,40,12,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
5822,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5822,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5822,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5822,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5822,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5822,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5822,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5822,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5822,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5822,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5823,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5823,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5823,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5823,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5823,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5823,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5823,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5823,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5823,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5823,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5824,31,3,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
5824,32,4,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
5824,33,5,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
5824,34,6,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
5824,35,7,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
5824,36,8,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
5824,37,9,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
5824,38,10,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
5824,39,11,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
5824,40,12,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
5825,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5825,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5825,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5825,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5825,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5825,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5825,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5825,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5825,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5825,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5826,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5826,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5826,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5826,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5826,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5826,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5826,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5826,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5826,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5826,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5827,31,3,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
5827,32,4,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
5827,33,5,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
5827,34,6,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
5827,35,7,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
5827,36,8,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
5827,37,9,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
5827,38,10,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
5827,39,11,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
5827,40,12,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
5828,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5828,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5828,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5828,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5828,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5828,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5828,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5828,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5828,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5828,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5829,31,3,Produce Clerk,Female,Not Applicable,Not Applicable,2006,ACTIVE
5829,32,4,Produce Clerk,Female,Not Applicable,Not Applicable,2007,ACTIVE
5829,33,5,Produce Clerk,Female,Not Applicable,Not Applicable,2008,ACTIVE
5829,34,6,Produce Clerk,Female,Not Applicable,Not Applicable,2009,ACTIVE
5829,35,7,Produce Clerk,Female,Not Applicable,Not Applicable,2010,ACTIVE
5829,36,8,Produce Clerk,Female,Not Applicable,Not Applicable,2011,ACTIVE
5829,37,9,Produce Clerk,Female,Not Applicable,Not Applicable,2012,ACTIVE
5829,38,10,Produce Clerk,Female,Not Applicable,Not Applicable,2013,ACTIVE
5829,39,11,Produce Clerk,Female,Not Applicable,Not Applicable,2014,ACTIVE
5829,40,12,Produce Clerk,Female,Not Applicable,Not Applicable,2015,ACTIVE
5830,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5830,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5830,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5830,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5830,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5830,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5830,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5830,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5830,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5830,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5831,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5831,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5831,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5831,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5831,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
5831,36,8,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
5831,37,9,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
5831,38,10,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
5831,39,11,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
5831,40,12,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
5832,31,3,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
5832,32,4,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
5832,33,5,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
5832,34,6,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
5832,35,7,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
5832,36,8,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
5832,37,9,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
5832,38,10,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
5832,39,11,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
5832,40,12,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
5833,31,3,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
5833,32,4,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
5833,33,5,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
5833,34,6,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
5833,35,7,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
5833,36,8,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
5833,37,9,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
5833,38,10,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
5833,39,11,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
5833,40,12,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
5834,31,3,Dairy Person,Female,Not Applicable,Not Applicable,2006,ACTIVE
5834,32,4,Dairy Person,Female,Not Applicable,Not Applicable,2007,ACTIVE
5834,33,5,Dairy Person,Female,Not Applicable,Not Applicable,2008,ACTIVE
5834,34,6,Dairy Person,Female,Not Applicable,Not Applicable,2009,ACTIVE
5834,35,7,Dairy Person,Female,Not Applicable,Not Applicable,2010,ACTIVE
5834,36,8,Dairy Person,Female,Not Applicable,Not Applicable,2011,ACTIVE
5834,37,9,Dairy Person,Female,Not Applicable,Not Applicable,2012,ACTIVE
5834,38,10,Dairy Person,Female,Not Applicable,Not Applicable,2013,ACTIVE
5834,39,11,Dairy Person,Female,Not Applicable,Not Applicable,2014,ACTIVE
5834,40,12,Dairy Person,Female,Not Applicable,Not Applicable,2015,ACTIVE
5835,31,3,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
5835,32,4,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
5835,33,5,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
5835,34,6,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
5835,35,7,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
